관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,위도,경도,데이터기준일자
경기도 고양시,경기도 고양시 덕양구 충장로 103번길 23,경기도 고양시 덕양구 행신동 621,교통단속,1,41,,30,,031-8075-2578,37.6206380279,126.8328969967,2018-01-01
경기도 고양시,경기도 고양시 덕양구 호국로789번길15,경기도 고양시 덕양구 주교동 613-1,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6569326302,126.8353414446,2018-01-01
경기도 고양시,경기도 고양시 덕양구 호국로812번길111,경기도 고양시 덕양구 성사동 419-6,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6553849288,126.8432548757,2018-01-01
경기도 고양시,경기도 고양시 덕양구 성사동 735,경기도 고양시 덕양구 성사동 735,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6515238409,126.8332572276,2018-01-01
경기도 고양시,경기도 고양시 일산서구 강선로183 고양신일초등학교,경기도 고양시 일산서구 일산동 1075GPS,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6791578441,126.7705973783,2018-01-01
경기도 고양시,경기도 고양시 일산서구 후곡로52 신촌초등학교,경기도 고양시 일산서구 일산동 1068,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6812385248,126.7657956652,2018-01-01
경기도 고양시,경기도 고양시 덕양구 충장로 123번길 37,경기도 고양시 덕양구 행신동 1005,교통단속,5,130,,30,,031-8075-2578,37.6237169033,126.8312021884,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 식사동 산 123,교통단속,5,130,,30,,031-8075-2578,37.6769386900,126.8145070025,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 중산동 1811,교통단속,4,130,,30,,031-8075-2578,37.6743248422,126.7875698756,2018-01-01
경기도 고양시,경기도 고양시 일산동구 탄중로324,경기도 고양시 일산동구 중산동 1570,교통단속,5,130,,30,,031-8075-2578,37.6930436631,126.7809850568,2018-01-01
경기도 고양시,경기도 고양시 일산동구 숲속마을1로76 힘찬프라자,경기도 고양시 일산동구 풍동1275,교통단속,5,130,,30,,031-8075-2578,37.6677164153,126.8003739211,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로14번길32 태화빌라 7동,경기도 고양시 덕양구 토당동 886-23GPS,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6180787703,126.8264239817,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로52번길11-8 8차밀양연립,경기도 고양시 덕양구 토당동 871-3,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6220776012,126.8254290595,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로92번길35-14,경기도 고양시 덕양구 토당동 849-10GPS,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6262500606,126.8260648303,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 30-6,경기도 고양시 덕양구 오금동 30-6,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6632478706,126.9195579088,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 152,경기도 고양시 덕양구 오금동 152,생활방범,6,200,360도전방면,30,,031-8075-2578,37.6588227308,126.9059521111,2018-01-01
경기도 고양시,경기도 고양시 덕양구 은빛로17번길15-16,경기도 고양시 덕양구 화정동 924-13,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6391023834,126.8290707723,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 869,경기도 고양시 덕양구 화정동 869,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6438041650,126.8343965073,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 859,경기도 고양시 덕양구 화정동 859,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6452408748,126.8310393545,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 857,경기도 고양시 덕양구 화정동 857,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6476866353,126.8339004985,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 890,경기도 고양시 덕양구 화정동 890,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6392722498,126.8343727524,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 923-10,경기도 고양시 덕양구 화정동 923-10,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6388531981,126.8311786954,2018-01-01
경기도 고양시,경기도 고양시 일산서구 구산동 1135-5,경기도 고양시 일산서구 구산동 1135-5,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6828442708,126.7033266194,2018-01-01
경기도 고양시,경기도 고양시 일산서구 가좌동 127-15,경기도 고양시 일산서구 가좌동 127-15,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6946259276,126.7241869722,2018-01-01
경기도 고양시,경기도 고양시 덕양구 도내동 385-4,경기도 고양시 덕양구 도내동 385-4,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6294130200,126.8673152542,2018-01-01
경기도 고양시,경기도 고양시 덕양구 대자동 305,경기도 고양시 덕양구 대자동 305,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6813231398,126.8894172425,2018-01-01
경기도 고양시,경기도 고양시 덕양구 토당동 55-3,경기도 고양시 덕양구 토당동 55-3,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6243834894,126.8191480871,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 청석골앞,교통단속,1,41,,30,,031-8075-2578,,,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 현대밀라트2차앞,교통단속,1,41,,30,,031-8075-2578,,,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 한국전력공사앞,교통단속,1,41,,30,,031-8075-2578,,,2018-01-01
경기도 고양시,,경기도 고양시 일산동구 백석역4번출구,교통단속,1,52,,30,,031-8075-2578,37.6507830247,126.7829239129,2018-01-01
경기도 고양시,경기도 고양시 일산동구 중앙로1124 흰돌마을1단지아파트 101동,경기도 고양시 일산동구 백석동 1194,교통단속,1,52,,30,,031-8075-2578,37.6478809279,126.7823999070,2018-01-01
경기도 고양시,경기도 고양시 일산동구 일산로46 남정씨티프라자,경기도 고양시 일산동구 백석동 1308,교통단속,5,130,,30,,031-8075-2578,37.6422689280,126.7878437124,2018-01-01
경기도 고양시,경기도 고양시 일산동구 산두로223 율동초등학교,경기도 고양시 일산동구 정발산동 1117GPS,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6752100406,126.7790998363,2018-01-01
경기도 고양시,경기도 고양시 일산동구 일산로380번길25-2,경기도 고양시 일산동구 정발산동 1291-4,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6699369240,126.7825726975,2018-01-01
경기도 고양시,경기도 고양시 일산동구 약산길31,경기도 고양시 일산동구 중산동 19-19,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6817401344,126.7927631484,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산로655,경기도 고양시 일산서구 대화동 2104,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6813521469,126.7553206120,2018-01-01
경기도 고양시,경기도 고양시 일산서구 일산로695번길47,경기도 고양시 일산서구 대화동 2113,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6800197052,126.7557898174,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화신로 284,경기도 고양시 덕양구 화정동 952,교통단속,5,130,,30,,031-8075-2578,37.6319928585,126.8284869076,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화중로 104번길 13,경기도 고양시 덕양구 화정동 955,교통단속,5,130,,30,,031-8075-2578,37.6370527909,126.8322364845,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화신로 260번길 26,경기도 고양시 덕양구 화정동 986,교통단속,1,41,,30,,031-8075-2578,37.6316660128,126.8329511823,2018-01-01
경기도 고양시,경기도 고양시 일산서구 탄중로471번길5 세인아파트 A동,경기도 고양시 일산서구 일산동 587-5,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6876790496,126.7742327245,2018-01-01
경기도 고양시,경기도 고양시 덕양구 도내동 432-2,경기도 고양시 덕양구 도내동 432-2,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6306673351,126.8690349171,2018-01-01
경기도 고양시,경기도 고양시 덕양구 마상로134 대진빌라6차,경기도 고양시 덕양구 주교동 622,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6593774270,126.8375912015,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 300-43,경기도 고양시 일산동구 식사동 300-43,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6849651775,126.8138178339,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 산 164-8,경기도 고양시 일산동구 식사동 산 164-8,생활방범,3,41,360도전방면,30,,031-8075-2578,37.6826567051,126.8070671662,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 668-21,경기도 고양시 일산동구 식사동 668-21,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6766278950,126.8117305816,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 353,경기도 고양시 일산동구 식사동 353,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6781022666,126.8153429070,2018-01-01
경기도 고양시,경기도 고양시 덕양구 성사동 733-8,경기도 고양시 덕양구 성사동 733-8,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6519917558,126.8328482187,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신동 792,경기도 고양시 덕양구 행신동 792,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6167790595,126.8438131534,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화신로48 소만초등학교,경기도 고양시 덕양구 행신동 780,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6171605187,126.8394516350,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신동 698,경기도 고양시 덕양구 행신동 698,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6161647673,126.8298490642,2018-01-01
경기도 고양시,경기도 고양시 덕양구 내유동 422-7,경기도 고양시 덕양구 내유동 422-7,생활방범,5,200,360도전방면,30,,031-8075-2578,37.7178481271,126.8495857870,2018-01-01
경기도 고양시,경기도 고양시 덕양구 유산길4,경기도 고양시 덕양구 내유동 646-23,생활방범,4,200,360도전방면,30,,031-8075-2578,37.7251832527,126.8437857716,2018-01-01
경기도 고양시,경기도 고양시 덕양구 통일로1170번길80-5,경기도 고양시 덕양구 내유동 237-4,생활방범,5,200,360도전방면,30,,031-8075-2578,37.7207884046,126.8520296581,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 386-2,경기도 고양시 일산동구 식사동 386-2,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6747659944,126.8136510160,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 632-29,경기도 고양시 일산동구 식사동 632-29,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6737982884,126.8113751169,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 산104,경기도 고양시 일산동구 식사동 산104,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6736306010,126.8135405485,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 산106-4,경기도 고양시 일산동구 식사동 산106-4,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6731323856,126.8118755685,2018-01-01
경기도 고양시,경기도 고양시 일산동구 견달산로252 삼일주유소,경기도 고양시 일산동구 식사동 1149,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6883176048,126.8200675230,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 산122-15,경기도 고양시 일산동구 식사동 산122-15,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6774311067,126.8125673597,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 658-9,경기도 고양시 일산동구 식사동 658-9,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6746302183,126.8077343690,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 1552,경기도 고양시 일산동구 식사동 1552,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6777149795,126.8154232318,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 184-3,경기도 고양시 일산동구 식사동 184-3,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6833818686,126.8210659182,2018-01-01
경기도 고양시,경기도 고양시 일산동구 하늘마을1로46 하늘초등학교 교사동,경기도 고양시 일산동구 중산동 1799,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6771583619,126.7900441870,2018-01-01
경기도 고양시,경기도 고양시 일산동구 고봉로422 중산마을2단지아파트 201동,경기도 고양시 일산동구 중산동 1556,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6950151548,126.7801288069,2018-01-01
경기도 고양시,경기도 고양시 일산동구 하늘마을로144 모당초등학교,경기도 고양시 일산동구 중산동 1684,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6793488276,126.7808784846,2018-01-01
경기도 고양시,경기도 고양시 일산동구 중산동 1575-5,경기도 고양시 일산동구 중산동 1575-5,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6878485605,126.7828258311,2018-01-01
경기도 고양시,경기도 고양시 일산동구 중산로157번길3,경기도 고양시 일산동구 중산동 1657-1,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6857363446,126.7807120679,2018-01-01
경기도 고양시,경기도 고양시 일산동구 하늘마을로93번길2,경기도 고양시 일산동구 중산동 1708-14,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6806008497,126.7855452419,2018-01-01
경기도 고양시,경기도 고양시 일산동구 중산동 1702,경기도 고양시 일산동구 중산동 1702,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6805180677,126.7846272574,2018-01-01
경기도 고양시,경기도 고양시 일산동구 중산동 1656-6,경기도 고양시 일산동구 중산동 1656-6,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6865136172,126.7820135086,2018-01-01
경기도 고양시,경기도 고양시 일산동구 중산로280 고봉초등학교,경기도 고양시 일산동구 중산동 1554-1,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6961277200,126.7824612094,2018-01-01
경기도 고양시,경기도 고양시 덕양구 능곡로13번길43 로얄맨션주택,경기도 고양시 덕양구 토당동 292-34,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6237181971,126.8200672521,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로92번길37,경기도 고양시 덕양구 토당동 849-7,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6257186243,126.8261567115,2018-01-01
경기도 고양시,경기도 고양시 일산서구 덕이동 산 106-5,경기도 고양시 일산서구 덕이동 산 106-5,생활방범,5,41,360도전방면,30,,031-8075-2578,37.7021545845,126.7549566226,2018-01-01
경기도 고양시,경기도 고양시 덕양구 중앙로468번길29,경기도 고양시 덕양구 행신동 174-22,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6200767068,126.8438740896,2018-01-01
경기도 고양시,경기도 고양시 덕양구 성신로104 성신초등학교,경기도 고양시 덕양구 행신동 929,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6264956093,126.8401788413,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신동 1074-1,경기도 고양시 덕양구 행신동 1074-1,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6197721246,126.8451773323,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신동 233-5,경기도 고양시 덕양구 행신동 233-5,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6208261852,126.8451184705,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신동 1098-1,경기도 고양시 덕양구 행신동 1098-1,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6147488826,126.8483479354,2018-01-01
경기도 고양시,경기도 고양시 일산서구 신덕로53,경기도 고양시 일산서구 덕이동 1096-3,생활방범,4,200,360도전방면,30,,031-8075-2578,37.7013156463,126.7379051357,2018-01-01
경기도 고양시,경기도 고양시 일산서구 덕이동 382-17,경기도 고양시 일산서구 덕이동 382-17,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6965381789,126.7576285479,2018-01-01
경기도 고양시,경기도 고양시 일산서구 덕이로173,경기도 고양시 일산서구 덕이동 855-8,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6934839903,126.7409035859,2018-01-01
경기도 고양시,경기도 고양시 덕양구 신원동 673,경기도 고양시 덕양구 신원동 673,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6668857591,126.8854269654,2018-01-01
경기도 고양시,경기도 고양시 덕양구 신원동 673-5,경기도 고양시 덕양구 신원동 673-5,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6667703809,126.8871952588,2018-01-01
경기도 고양시,경기도 고양시 덕양구 중앙로152번길3,경기도 고양시 덕양구 화전동 203-170,생활방범,2,200,360도전방면,30,,031-8075-2578,37.6018570717,126.8716231685,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화전동 574-5,경기도 고양시 덕양구 화전동 574-5,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6034410138,126.8700349650,2018-01-01
경기도 고양시,경기도 고양시 덕양구 덕은동 206-2,경기도 고양시 덕양구 덕은동 206-2,생활방범,4,200,360도전방면,30,,031-8075-2578,37.5870861300,126.8762911116,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 1475GPS,경기도 고양시 일산동구 식사동 1475GPS,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6700419910,126.8063409016,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 148-28,경기도 고양시 덕양구 화정동 148-28,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6436588769,126.8400054478,2018-01-01
경기도 고양시,경기도 고양시 일산서구 고양대로686-2,경기도 고양시 일산서구 일산동 632,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6836831910,126.7718756403,2018-01-01
경기도 고양시,경기도 고양시 일산서구 주엽로219,경기도 고양시 일산서구 일산동 1375,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6783182068,126.7607718698,2018-01-01
경기도 고양시,경기도 고양시 덕양구 서정마을2로 6,경기도 고양시 덕양구 행신동 1074,교통단속,5,130,,30,,031-8075-2578,37.6197469491,126.8465705944,2018-01-01
경기도 고양시,경기도 고양시 일산동구 고봉로422 중산마을2단지아파트 201동,경기도 고양시 일산동구 중산동 1556,교통단속,5,130,,30,,031-8075-2578,37.6950151548,126.7801288069,2018-01-01
경기도 고양시,경기도 고양시 일산동구 고봉로278번길17 산들마을2단지아파트 201동,경기도 고양시 일산동구 중산동 1651,교통단속,5,200,,30,,031-8075-2578,37.6837619205,126.7800150866,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로124번길14-5,경기도 고양시 덕양구 토당동 893-11,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6277698659,126.8241807628,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로92번길49 신풍빌라 가동,경기도 고양시 덕양구 토당동 849-6,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6258002031,126.8264850251,2018-01-01
경기도 고양시,경기도 고양시 덕양구 삼송동 369,경기도 고양시 덕양구 삼송동 369,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6418021831,126.8761416708,2018-01-01
경기도 고양시,경기도 고양시 일산서구 대화동 2281-5,경기도 고양시 일산서구 대화동 2281-5,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6712349859,126.7513757424,2018-01-01
경기도 고양시,경기도 고양시 일산서구 구산동 370,경기도 고양시 일산서구 구산동 370,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6940450586,126.7040525608,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지축동 595-7,경기도 고양시 덕양구 지축동 595-7,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6597435540,126.9201964727,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신동 633-11,경기도 고양시 덕양구 행신동 633-11,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6211675196,126.8314572475,2018-01-01
경기도 고양시,경기도 고양시 일산동구 일산로441번길5-2,경기도 고양시 일산동구 정발산동 1203,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6727922744,126.7774295248,2018-01-01
경기도 고양시,경기도 고양시 일산동구 일산로441번길79-3,경기도 고양시 일산동구 정발산동 1182-3,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6699869838,126.7757151642,2018-01-01
경기도 고양시,경기도 고양시 일산동구 무궁화로75번길6-16,경기도 고양시 일산동구 정발산동 706,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6657639815,126.7723732071,2018-01-01
경기도 고양시,경기도 고양시 일산동구 대산로31번길23-15,경기도 고양시 일산동구 정발산동 685-12,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6690720973,126.7731790515,2018-01-01
경기도 고양시,경기도 고양시 일산동구 일산로441번길52-2 저동경로당,경기도 고양시 일산동구 정발산동 1159,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6716267307,126.7757101659,2018-01-01
경기도 고양시,경기도 고양시 일산동구 햇살로41번길23-2,경기도 고양시 일산동구 정발산동 805-1,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6657690688,126.7749913174,2018-01-01
경기도 고양시,경기도 고양시 일산동구 무궁화로141번길56,경기도 고양시 일산동구 정발산동 1165-4,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6711289924,126.7745668791,2018-01-01
경기도 고양시,경기도 고양시 일산동구 산두로229번길36-14,경기도 고양시 일산동구 정발산동 1127-9,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6748825654,126.7774572063,2018-01-01
경기도 고양시,경기도 고양시 덕양구 삼송로139번길7,경기도 고양시 덕양구 삼송동 78-26GPS,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6529694213,126.8891204402,2018-01-01
경기도 고양시,경기도 고양시 덕양구 삼송동 52-2,경기도 고양시 덕양구 삼송동 52-2,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6554620830,126.8955080713,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 392-3,경기도 고양시 일산동구 식사동 392-3,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6769868360,126.8164566027,2018-01-01
경기도 고양시,경기도 고양시 덕양구 신평길176,경기도 고양시 덕양구 신평동 3-244,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6241319797,126.7876241068,2018-01-01
경기도 고양시,경기도 고양시 덕양구 내곡동 102,경기도 고양시 덕양구 내곡동 102,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6389919982,126.8102068819,2018-01-01
경기도 고양시,경기도 고양시 덕양구 은빛로77번길14 화정동 경로당,경기도 고양시 덕양구 화정동 872,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6395197929,126.8373972769,2018-01-01
경기도 고양시,경기도 고양시 덕양구 도내동 100-1,경기도 고양시 덕양구 도내동 100-1,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6278599115,126.8722571422,2018-01-01
경기도 고양시,경기도 고양시 덕양구 오금동 386-6,경기도 고양시 덕양구 오금동 386-6,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6651018810,126.8948934952,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신동 1111,경기도 고양시 덕양구 행신동 1111,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6144736333,126.8514745092,2018-01-01
경기도 고양시,경기도 고양시 일산동구 백석동 1270,경기도 고양시 일산동구 백석동 1270,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6464135924,126.7879564046,2018-01-01
경기도 고양시,경기도 고양시 일산서구 주엽동 33,경기도 고양시 일산서구 주엽동 33,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6767093398,126.7626587974,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사동 657-68,경기도 고양시 일산동구 식사동 657-68,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6749579040,126.8097625265,2018-01-01
경기도 고양시,경기도 고양시 일산동구 식사로36번길47,경기도 고양시 일산동구 식사동 475-3,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6674090370,126.8161178692,2018-01-01
경기도 고양시,경기도 고양시 일산서구 강선로116 강선마을2단지아파트 210동,경기도 고양시 일산서구 주엽동 38,생활방범,4,41,360도전방면,30,,031-8075-2578,37.6734065248,126.7689943966,2018-01-01
경기도 고양시,경기도 고양시 일산서구 주엽동 77GPS,경기도 고양시 일산서구 주엽동 77GPS,생활방범,3,200,360도전방면,30,,031-8075-2578,37.6752632325,126.7648511764,2018-01-01
경기도 고양시,경기도 고양시 일산서구 주엽로121 문촌마을15단지 상가동,경기도 고양시 일산서구 주엽동 135,생활방범,5,41,360도전방면,30,,031-8075-2578,37.6704608273,126.7559575285,2018-01-01
경기도 고양시,경기도 고양시 일산동구 산두로65-7,경기도 고양시 일산동구 마두동 888-2,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6638562357,126.7879061237,2018-01-01
경기도 고양시,경기도 고양시 일산동구 일산로330번길26-11 마두동 경노당,경기도 고양시 일산동구 마두동 837GPS,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6647087887,126.7860676023,2018-01-01
경기도 고양시,경기도 고양시 일산동구 일산로273번길7,경기도 고양시 일산동구 마두동 935-9,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6599065375,126.7860135707,2018-01-01
경기도 고양시,경기도 고양시 일산동구 강촌로26번길16-1,경기도 고양시 일산동구 백석동 1450,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6457944807,126.7796300174,2018-01-01
경기도 고양시,경기도 고양시 덕양구 지도로105,경기도 고양시 덕양구 토당동 840-3,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6264712322,126.8233682617,2018-01-01
경기도 고양시,경기도 고양시 덕양구 행신로143번길90-9,경기도 고양시 덕양구 행신동 636-16,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6232749000,126.8308407270,2018-01-01
경기도 고양시,경기도 고양시 덕양구 동산동 349,경기도 고양시 덕양구 동산동 349,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6432435584,126.8846484066,2018-01-01
경기도 고양시,경기도 고양시 덕양구 동산동 395,경기도 고양시 덕양구 동산동 395,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6475532718,126.8877576352,2018-01-01
경기도 고양시,경기도 고양시 덕양구 토당동 820-16,경기도 고양시 덕양구 토당동 820-16,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6285836588,126.8202026027,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화중로151번길35-5,경기도 고양시 덕양구 화정동 914-19,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6403840835,126.8306539908,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화중로152번길6-10,경기도 고양시 덕양구 화정동 888,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6398829582,126.8330117784,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화정동 962,경기도 고양시 덕양구 화정동 962,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6357446564,126.8373490029,2018-01-01
경기도 고양시,경기도 고양시 덕양구 화수로51 화수고등학교,경기도 고양시 덕양구 화정동 854,생활방범,4,200,360도전방면,30,,031-8075-2578,37.6446624667,126.8360715097,2018-01-01
경기도 고양시,경기도 고양시 덕양구 신원동 610,경기도 고양시 덕양구 신원동 610,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6677102387,126.8901406897,2018-01-01
경기도 고양시,경기도 고양시 덕양구 신원동 489-1,경기도 고양시 덕양구 신원동 489-1,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6702714313,126.8834720818,2018-01-01
경기도 고양시,경기도 고양시 일산서구 주엽로168 문촌초등학교,경기도 고양시 일산서구 주엽동 24,생활방범,5,200,360도전방면,30,,031-8075-2578,37.6730193385,126.7601883328,2018-01-01
